@RELATION svm_affect
@ATTRIBUTE features1 NUMERIC
@ATTRIBUTE features2 NUMERIC
@ATTRIBUTE features3 NUMERIC
@ATTRIBUTE features4 NUMERIC
@ATTRIBUTE features5 NUMERIC
@ATTRIBUTE features6 NUMERIC
@ATTRIBUTE features7 NUMERIC
@ATTRIBUTE features8 NUMERIC
@ATTRIBUTE features9 NUMERIC
@ATTRIBUTE features10 NUMERIC
@ATTRIBUTE features11 NUMERIC
@ATTRIBUTE features12 NUMERIC
@ATTRIBUTE features13 NUMERIC
@ATTRIBUTE features14 NUMERIC
@ATTRIBUTE features15 NUMERIC
@ATTRIBUTE features16 NUMERIC
@ATTRIBUTE features17 NUMERIC
@ATTRIBUTE features18 NUMERIC
@ATTRIBUTE features19 NUMERIC
@ATTRIBUTE features20 NUMERIC
@ATTRIBUTE features21 NUMERIC
@ATTRIBUTE features22 NUMERIC
@ATTRIBUTE features23 NUMERIC
@ATTRIBUTE features24 NUMERIC
@ATTRIBUTE features25 NUMERIC
@ATTRIBUTE features26 NUMERIC
@ATTRIBUTE features27 NUMERIC
@ATTRIBUTE features28 NUMERIC
@ATTRIBUTE features29 NUMERIC
@ATTRIBUTE features30 NUMERIC
@ATTRIBUTE features31 NUMERIC
@ATTRIBUTE features32 NUMERIC
@ATTRIBUTE features33 NUMERIC
@ATTRIBUTE features34 NUMERIC
@ATTRIBUTE features35 NUMERIC
@ATTRIBUTE features36 NUMERIC
@ATTRIBUTE features37 NUMERIC
@ATTRIBUTE features38 NUMERIC
@ATTRIBUTE features39 NUMERIC
@ATTRIBUTE features40 NUMERIC
@ATTRIBUTE features41 NUMERIC
@ATTRIBUTE features42 NUMERIC
@ATTRIBUTE features43 NUMERIC
@ATTRIBUTE features44 NUMERIC
@ATTRIBUTE features45 NUMERIC
@ATTRIBUTE features46 NUMERIC
@ATTRIBUTE features47 NUMERIC
@ATTRIBUTE features48 NUMERIC
@ATTRIBUTE features49 NUMERIC
@ATTRIBUTE features50 NUMERIC
@ATTRIBUTE features51 NUMERIC
@ATTRIBUTE features52 NUMERIC
@ATTRIBUTE features53 NUMERIC
@ATTRIBUTE features54 NUMERIC
@ATTRIBUTE features55 NUMERIC
@ATTRIBUTE features56 NUMERIC
@ATTRIBUTE features57 NUMERIC
@ATTRIBUTE features58 NUMERIC
@ATTRIBUTE features59 NUMERIC
@ATTRIBUTE features60 NUMERIC
@ATTRIBUTE features61 NUMERIC
@ATTRIBUTE features62 NUMERIC
@ATTRIBUTE features63 NUMERIC
@ATTRIBUTE features64 NUMERIC
@ATTRIBUTE features65 NUMERIC
@ATTRIBUTE features66 NUMERIC
@ATTRIBUTE features67 NUMERIC
@ATTRIBUTE features68 NUMERIC
@ATTRIBUTE class {negative,neutral,positive}

@DATA
0.061097,0.017887,2.937324,0.196167,0.217319,0.406184,0.015115,0.086208,-28.952068,2.300537,0.303721,0.013299,-0.084086,-0.105394,0.295891,0.352014,-0.058301,-0.170536,-0.082370,0.123363,-0.105866,0.015854,0.007079,0.038040,0.008223,0.006096,0.005517,0.114266,0.002407,0.007032,0.035422,0.033562,0.002571,0.044660,0.065223,0.014829,0.255829,0.075320,0.030263,0.255059,0.006926,0.088836,1.714029,0.627517,0.427322,0.355117,0.275594,0.179448,0.150761,0.179263,0.157098,0.163568,0.199439,0.176200,0.214476,0.017539,0.012152,0.015113,0.007365,0.008168,0.008901,0.034304,0.005464,0.009767,0.034834,0.019021,0.003398,0.008227,neutral
0.140478,0.013217,2.642114,0.234378,0.209311,1.000365,0.013380,0.225250,-27.225767,1.695469,0.324552,0.238852,-0.039666,-0.008843,0.422735,0.133421,-0.026322,0.141797,-0.073672,0.124925,0.002926,0.007335,0.001814,0.043938,0.018329,0.022963,0.005012,0.058890,0.002511,0.004044,0.009587,0.052315,0.002300,0.031665,0.116537,0.015639,0.566326,0.116010,0.047811,0.798387,0.009703,0.228567,4.170903,1.283313,0.701623,0.454397,0.495603,0.334517,0.404561,0.301003,0.320241,0.233791,0.263241,0.208864,0.153547,0.009546,0.001780,0.035574,0.024464,0.024401,0.005412,0.079213,0.003056,0.004646,0.007169,0.061125,0.002407,0.022417,neutral
0.113423,0.006161,2.560887,0.232827,0.228270,0.818194,0.012195,0.179229,-28.414017,1.980623,0.736770,0.125975,-0.052551,-0.106562,0.099155,0.148851,-0.034286,0.144348,-0.014936,0.126425,-0.027192,0.013558,0.002964,0.040288,0.007823,0.011457,0.006153,0.061107,0.002781,0.004363,0.014044,0.074363,0.005636,0.033144,0.099018,0.007213,0.655961,0.099013,0.048067,0.619350,0.008295,0.190270,3.651119,0.834066,1.077629,0.415712,0.506669,0.267700,0.333094,0.198335,0.320380,0.242306,0.174858,0.208479,0.141029,0.015895,0.003855,0.024629,0.009482,0.009388,0.005917,0.069639,0.005627,0.004492,0.013643,0.060192,0.009497,0.017370,neutral
0.128425,0.008534,2.747013,0.231591,0.213208,0.912243,0.013146,0.212712,-27.037996,2.042919,0.385383,0.274784,0.201524,-0.075080,0.262465,0.111646,-0.099207,0.284366,-0.090737,0.050606,-0.031989,0.010932,0.001944,0.056697,0.014662,0.025064,0.007950,0.040506,0.002433,0.004722,0.011736,0.048657,0.003566,0.028652,0.139606,0.009637,0.347260,0.117456,0.044937,0.647575,0.010198,0.233154,3.753393,0.719651,1.044760,0.376684,0.436786,0.286631,0.353358,0.266166,0.273581,0.312421,0.212181,0.183290,0.193667,0.011409,0.001903,0.047942,0.021132,0.027185,0.007719,0.056916,0.003996,0.004769,0.009927,0.045097,0.004850,0.017450,neutral
0.109340,0.005444,2.714184,0.225046,0.218009,0.730446,0.017234,0.166219,-29.832192,1.836226,0.726475,0.073748,-0.051425,-0.104099,0.124824,0.119299,-0.012449,0.180453,-0.084582,0.150481,0.019445,0.010375,0.002537,0.046431,0.014837,0.024906,0.006369,0.050222,0.001609,0.004049,0.008292,0.051943,0.003212,0.030129,0.124652,0.007738,0.447924,0.113087,0.023705,0.668894,0.014183,0.202075,2.530217,0.955278,0.790657,0.301963,0.323051,0.262093,0.303365,0.182844,0.246224,0.178416,0.200287,0.173243,0.118884,0.013416,0.004139,0.035541,0.017219,0.025701,0.007405,0.043404,0.002573,0.005513,0.008556,0.030746,0.004225,0.013017,neutral
0.119558,0.027269,2.781893,0.233905,0.220910,0.708699,0.017419,0.188213,-26.340698,2.316179,0.758009,0.214025,-0.042555,-0.104732,0.251301,0.159433,-0.028198,0.194713,-0.115887,0.189374,-0.029690,0.012036,0.003053,0.062481,0.014111,0.026337,0.004709,0.054737,0.001310,0.003617,0.010755,0.052488,0.001990,0.035290,0.158985,0.029620,0.438031,0.149212,0.047926,0.792768,0.010858,0.280212,4.104074,1.130305,0.593158,0.321137,0.322732,0.434012,0.370311,0.267395,0.270946,0.204030,0.173887,0.146195,0.163222,0.021003,0.005888,0.048394,0.017539,0.029758,0.006472,0.083072,0.001869,0.004583,0.012110,0.063420,0.002545,0.022256,neutral
0.123017,0.011773,2.737806,0.228489,0.215031,0.758942,0.022318,0.205101,-27.934368,1.985788,1.150913,0.059905,-0.150065,0.008005,0.079206,0.147174,-0.057019,0.047796,-0.141907,0.191822,-0.025001,0.006947,0.003116,0.024978,0.012982,0.022829,0.015513,0.054972,0.001428,0.004789,0.019745,0.063216,0.003121,0.032851,0.123589,0.011822,0.507383,0.110964,0.035300,0.608257,0.022066,0.187115,3.680053,1.051328,0.889106,0.346165,0.384196,0.283862,0.351911,0.196357,0.246895,0.271444,0.269053,0.201109,0.234210,0.008659,0.005992,0.023587,0.014011,0.024856,0.024518,0.061638,0.002390,0.006963,0.021014,0.034250,0.005348,0.013967,neutral
0.096336,0.009074,2.734969,0.218632,0.216939,0.743113,0.014703,0.179667,-27.620949,2.267961,0.455867,0.294706,0.126260,0.009621,0.247376,0.154989,-0.066813,0.217724,-0.048376,0.140820,-0.018958,0.013166,0.001540,0.055558,0.010269,0.021930,0.005850,0.062836,0.002564,0.002938,0.011630,0.063396,0.004634,0.035683,0.110694,0.009545,0.405722,0.113774,0.038645,0.573821,0.009220,0.209991,3.924235,0.833570,0.899814,0.424541,0.409454,0.291855,0.415374,0.281059,0.326172,0.250082,0.205835,0.159282,0.146385,0.017216,0.001945,0.047995,0.013823,0.022070,0.006102,0.075171,0.004282,0.003202,0.011214,0.051015,0.008362,0.020493,neutral
0.097278,0.011912,2.689494,0.205930,0.215449,0.721764,0.018092,0.153656,-27.830221,2.236673,0.333027,0.274752,0.185202,-0.149472,0.267558,0.143116,-0.061439,0.154652,-0.007029,0.101175,-0.039552,0.013909,0.002578,0.054529,0.013127,0.020608,0.006284,0.063713,0.002475,0.004515,0.009848,0.059054,0.002704,0.037260,0.091050,0.009735,0.455869,0.094129,0.036152,0.661600,0.012656,0.184927,2.909458,0.959671,0.744934,0.466166,0.382639,0.324669,0.269765,0.219820,0.277080,0.200077,0.183342,0.209352,0.186002,0.018643,0.004225,0.045415,0.018062,0.019247,0.009079,0.067603,0.004281,0.006307,0.009161,0.058695,0.003284,0.019189,neutral
0.075880,0.008647,2.788907,0.187029,0.198450,0.657460,0.019926,0.157093,-27.891502,2.197779,0.957053,0.256925,-0.115183,0.110281,0.172952,0.235754,-0.122567,0.145732,-0.075195,0.169291,0.000862,0.011409,0.001688,0.048215,0.007914,0.011654,0.005849,0.061855,0.001415,0.001778,0.010666,0.094984,0.003161,0.039516,0.094618,0.008973,0.374907,0.098585,0.036701,0.543513,0.016395,0.157168,2.938114,0.920952,0.739821,0.412653,0.386956,0.222867,0.321788,0.244755,0.249316,0.221007,0.197488,0.147344,0.163313,0.012599,0.002741,0.033832,0.010102,0.011433,0.007429,0.075747,0.002526,0.001530,0.012881,0.054177,0.004433,0.016549,neutral
0.055152,0.016199,2.819308,0.171932,0.208822,0.427905,0.021952,0.100500,-27.983188,2.444567,0.910815,0.351017,0.159753,0.135965,0.065656,0.193779,0.014130,0.202381,-0.116588,0.179206,-0.023240,0.008842,0.001521,0.056385,0.006392,0.012600,0.003891,0.073088,0.000838,0.002901,0.010202,0.101134,0.001820,0.045772,0.054763,0.012976,0.366147,0.078794,0.042954,0.315158,0.015326,0.095487,2.163227,0.556215,0.641021,0.315052,0.291891,0.256945,0.255419,0.217820,0.262115,0.197716,0.207298,0.142462,0.136130,0.014719,0.002710,0.046775,0.010456,0.013690,0.006925,0.053712,0.002048,0.003662,0.011358,0.057238,0.002620,0.013191,neutral
0.054568,0.012309,2.893129,0.186658,0.217765,0.498999,0.018269,0.105208,-28.726932,2.213897,0.940039,0.212880,0.007663,0.038894,0.073459,0.164087,0.009161,0.241509,-0.119662,0.165016,-0.062853,0.013200,0.002853,0.055607,0.009658,0.015060,0.002416,0.115237,0.001491,0.004681,0.006560,0.070954,0.001784,0.050303,0.056054,0.010253,0.213962,0.075219,0.036294,0.385404,0.009833,0.094570,2.535732,0.541568,0.560684,0.321027,0.349739,0.336547,0.315966,0.268510,0.182616,0.236154,0.153517,0.144635,0.139178,0.016577,0.006567,0.039525,0.013628,0.019409,0.002041,0.043659,0.003236,0.007024,0.005729,0.063311,0.002285,0.015074,neutral
0.168513,0.016051,2.812594,0.263582,0.217948,1.099912,0.015696,0.266542,-26.803985,1.564681,0.234329,0.031533,-0.176554,-0.056322,0.227672,-0.180799,-0.143230,-0.029929,-0.259821,0.026085,-0.158813,0.017658,0.003389,0.021168,0.025825,0.019685,0.016526,0.035837,0.002330,0.004400,0.019812,0.025307,0.004250,0.026484,0.131214,0.015917,0.527169,0.124746,0.033847,0.716393,0.013510,0.244026,3.673779,1.135093,0.825065,0.508356,0.395422,0.355346,0.415703,0.384464,0.311262,0.244377,0.373322,0.307356,0.306113,0.024207,0.004844,0.019947,0.041171,0.036064,0.026017,0.054869,0.002524,0.004224,0.026259,0.026203,0.005874,0.018723,neutral
0.114328,0.015526,2.702849,0.237123,0.224535,0.860753,0.018464,0.180692,-27.323890,1.938533,0.409267,-0.194462,-0.284124,-0.051527,0.012690,-0.045482,-0.194777,-0.056748,-0.380242,-0.026736,-0.253840,0.020791,0.007163,0.036664,0.021872,0.013801,0.012819,0.054348,0.003088,0.007308,0.016099,0.019499,0.003792,0.030524,0.101971,0.018129,0.585428,0.095589,0.044360,0.724964,0.014801,0.193676,3.860782,1.096096,0.816661,0.568534,0.559443,0.325908,0.347701,0.345271,0.249053,0.251062,0.254998,0.266949,0.319312,0.022991,0.011218,0.038167,0.030645,0.018337,0.014303,0.071556,0.004686,0.015054,0.019766,0.028752,0.004928,0.019992,neutral
0.144579,0.017718,2.920904,0.254653,0.222694,0.964851,0.018856,0.229469,-26.158073,1.804920,0.326236,-0.114713,-0.146977,-0.036484,0.107475,-0.240803,-0.084705,-0.100530,-0.314719,0.018221,-0.348981,0.030342,0.005793,0.028776,0.023276,0.008957,0.008602,0.028413,0.004822,0.007031,0.026248,0.026970,0.004781,0.029663,0.134232,0.015199,0.404745,0.119746,0.046577,0.686624,0.015572,0.239061,3.317547,1.097590,0.785549,0.603262,0.442390,0.337529,0.313612,0.301173,0.267652,0.266072,0.267360,0.404638,0.311338,0.051420,0.013536,0.033235,0.037956,0.010609,0.014995,0.057835,0.008793,0.007682,0.024681,0.033059,0.007001,0.018561,neutral
0.170025,0.058476,2.890738,0.283351,0.239414,0.928942,0.015708,0.259313,-25.172671,1.995206,0.599012,-0.082129,-0.179335,-0.046217,0.129667,-0.229295,-0.102139,-0.233779,-0.343060,-0.037347,-0.235352,0.032523,0.005311,0.034610,0.035292,0.016885,0.015391,0.021618,0.002268,0.003403,0.022825,0.024214,0.005209,0.033276,0.177098,0.056612,0.580534,0.154616,0.049429,0.793123,0.011616,0.299394,3.267656,1.191882,0.589987,0.461402,0.308785,0.348498,0.425740,0.237076,0.306401,0.256734,0.300231,0.251798,0.357150,0.048891,0.011700,0.040065,0.049010,0.025960,0.035303,0.033498,0.005411,0.004454,0.034786,0.032040,0.009991,0.017445,neutral
0.130636,0.021943,2.984723,0.244637,0.219336,0.862632,0.021005,0.219623,-26.422543,2.042484,0.225500,0.155147,-0.131178,-0.033861,0.287162,-0.154035,-0.145062,-0.035136,-0.269314,-0.014247,-0.250447,0.027789,0.003958,0.021996,0.015336,0.012467,0.009535,0.035476,0.003672,0.007274,0.028550,0.035534,0.005439,0.030535,0.127282,0.019447,0.429792,0.116975,0.044107,0.653779,0.015967,0.224931,2.976836,1.057744,0.839335,0.577109,0.479603,0.337768,0.339414,0.266672,0.254903,0.295595,0.330046,0.321545,0.297809,0.040701,0.008247,0.032627,0.026193,0.021712,0.014233,0.033424,0.007190,0.011409,0.040850,0.044894,0.008086,0.017091,neutral
0.088131,0.037857,3.027478,0.148609,0.160830,0.805620,0.015226,0.127250,-24.450448,2.479271,-1.207623,-0.056986,-0.041139,0.065764,0.213272,0.414850,-0.140071,-0.191933,0.027944,0.056583,0.077002,0.014832,0.007222,0.034246,0.020381,0.019811,0.019187,0.027440,0.006278,0.005178,0.010084,0.015921,0.005481,0.018950,0.022794,0.038482,0.274742,0.033353,0.039034,0.241013,0.009037,0.035768,1.953786,0.569413,0.809116,0.486117,0.307798,0.341154,0.343300,0.268288,0.277530,0.251628,0.256795,0.179824,0.168291,0.017265,0.007578,0.030976,0.017449,0.015086,0.022613,0.027453,0.014021,0.005980,0.013887,0.014288,0.005573,0.007333,neutral
0.090947,0.005160,3.016027,0.157622,0.165638,0.855302,0.008351,0.147792,-25.902993,2.250035,-0.699760,0.195821,-0.157089,0.201736,0.020277,0.184274,-0.016699,0.061064,-0.117428,0.115292,0.030439,0.024909,0.005527,0.040696,0.016959,0.012020,0.022658,0.019332,0.002545,0.006713,0.010976,0.037467,0.010888,0.018023,0.025488,0.005365,0.295545,0.038513,0.032400,0.386832,0.004028,0.080606,1.510955,0.549416,0.525808,0.283240,0.236568,0.240398,0.187915,0.231962,0.242271,0.244574,0.156081,0.220311,0.125770,0.018516,0.004872,0.018539,0.014903,0.006241,0.019536,0.010841,0.002057,0.004885,0.006185,0.027440,0.011174,0.006504,neutral
0.091226,0.012541,3.018564,0.156787,0.171009,0.705743,0.015432,0.135478,-26.542572,2.583911,-0.500485,0.050642,-0.215415,0.146932,-0.035389,0.100840,0.030213,0.064706,-0.076945,0.018273,-0.109334,0.017660,0.011064,0.026628,0.015898,0.022996,0.018295,0.028129,0.005354,0.009796,0.015087,0.030974,0.009936,0.022234,0.051180,0.015864,0.328993,0.052129,0.037121,0.439440,0.010123,0.098806,1.998132,0.683025,0.611426,0.390910,0.418479,0.326491,0.322124,0.254723,0.258723,0.251991,0.243618,0.223257,0.230936,0.020306,0.014968,0.023733,0.020620,0.024989,0.024260,0.025205,0.008151,0.012374,0.015330,0.030148,0.012656,0.010388,neutral
0.065806,0.038703,3.048838,0.135523,0.158706,0.554570,0.015657,0.104156,-23.468203,2.649954,-0.484565,-0.132070,-0.112222,0.129493,0.151983,0.169198,-0.083441,-0.047380,-0.126623,-0.125359,-0.032506,0.012741,0.008984,0.046125,0.018431,0.022461,0.016891,0.062239,0.002531,0.005056,0.011686,0.033121,0.007291,0.031656,0.025431,0.025892,0.207032,0.027848,0.027738,0.304810,0.010948,0.053726,1.313798,0.526243,0.609801,0.395717,0.392649,0.257525,0.313021,0.240952,0.308116,0.272701,0.207765,0.229801,0.189213,0.012482,0.008359,0.036276,0.016170,0.016347,0.023885,0.068069,0.003826,0.006235,0.010374,0.031350,0.010945,0.017661,neutral
0.076001,0.037950,3.120489,0.155681,0.178089,0.675993,0.013811,0.140188,-23.748935,2.403936,-0.443534,0.122699,0.015935,-0.028038,0.145995,0.055627,0.098660,0.108924,-0.013802,-0.124744,-0.080737,0.013487,0.015445,0.044092,0.006752,0.013598,0.008327,0.080985,0.008344,0.007438,0.020502,0.033303,0.003019,0.032656,0.032951,0.032161,0.148926,0.045802,0.034130,0.334496,0.007937,0.087750,1.307756,0.622664,0.550889,0.356955,0.555689,0.304042,0.343316,0.338705,0.211314,0.244730,0.231762,0.266802,0.224485,0.012898,0.022793,0.044399,0.006323,0.011708,0.014936,0.067013,0.017731,0.010096,0.024498,0.034262,0.005557,0.015392,neutral
0.059449,0.038501,3.008121,0.132281,0.170020,0.276610,0.013531,0.067125,-23.860802,2.797057,-0.087068,-0.399874,-0.448619,0.491416,0.120325,0.393636,0.102666,-0.180156,0.004768,0.026569,-0.039940,0.006832,0.007064,0.052831,0.041394,0.017980,0.010309,0.070139,0.002888,0.003295,0.009780,0.025512,0.004387,0.032341,0.013287,0.017565,0.200110,0.017907,0.014220,0.097857,0.006688,0.021604,0.920468,0.267876,0.315696,0.213120,0.208904,0.123663,0.146590,0.118403,0.125396,0.102674,0.115680,0.129732,0.135880,0.006559,0.007370,0.032973,0.012018,0.009841,0.005196,0.047161,0.001374,0.002283,0.006318,0.014945,0.007698,0.011205,neutral
0.042772,0.031194,3.052591,0.117127,0.164666,0.290877,0.021947,0.062187,-24.757652,2.859220,-0.055434,0.033916,-0.064458,0.259634,0.052595,-0.042434,0.170419,0.043946,0.174752,0.133663,-0.014751,0.007305,0.002970,0.096695,0.005472,0.016334,0.010333,0.149833,0.001123,0.005678,0.019516,0.031564,0.002032,0.053540,0.019951,0.029653,0.173015,0.020587,0.030697,0.183700,0.018181,0.038404,0.778758,0.425993,0.328586,0.336684,0.473060,0.279104,0.255011,0.183344,0.172168,0.193392,0.139090,0.144285,0.204955,0.006516,0.003715,0.055535,0.005555,0.019237,0.014378,0.082595,0.001409,0.006359,0.020941,0.026986,0.001873,0.017805,neutral
0.058365,0.019795,3.059505,0.139171,0.172625,0.519377,0.014521,0.100375,-24.776426,2.197660,-0.384655,0.162765,0.055706,0.519525,0.172902,-0.034489,0.089146,0.195491,-0.000511,-0.058405,-0.068361,0.008113,0.003305,0.076915,0.005035,0.017993,0.007213,0.125519,0.002882,0.006934,0.013583,0.028355,0.006302,0.043997,0.021363,0.017148,0.213488,0.025058,0.030073,0.282131,0.009622,0.050340,1.055712,0.574185,0.628642,0.288075,0.268551,0.325175,0.270646,0.223860,0.259427,0.188662,0.179206,0.174644,0.174873,0.008134,0.002815,0.051531,0.004071,0.023804,0.007538,0.080822,0.003372,0.006525,0.009826,0.018727,0.011210,0.018834,neutral
0.084782,0.015647,2.968674,0.151572,0.172193,0.753795,0.010717,0.132464,-24.337506,2.432999,-0.566754,0.432541,-0.287141,0.245816,0.143466,-0.035668,-0.010120,0.043451,-0.103081,0.133798,0.069239,0.014499,0.005556,0.026323,0.024258,0.038085,0.012268,0.047015,0.003240,0.008256,0.014312,0.023069,0.008858,0.020722,0.023301,0.012204,0.278526,0.024828,0.023749,0.277733,0.006011,0.049327,1.231738,0.466982,0.486956,0.339853,0.368963,0.303645,0.197029,0.213193,0.197821,0.135532,0.154300,0.171908,0.167010,0.015656,0.007223,0.017140,0.026247,0.025620,0.007323,0.032690,0.002852,0.006130,0.008309,0.015645,0.011642,0.007060,neutral
0.064629,0.033296,2.909750,0.146098,0.187263,0.441979,0.014255,0.085264,-24.097734,2.767505,-0.039725,0.228062,0.000228,0.028935,0.088385,0.174582,-0.024832,-0.016082,-0.071687,-0.014602,-0.007572,0.013928,0.005793,0.043904,0.029018,0.036096,0.006576,0.076384,0.001193,0.005302,0.018712,0.033665,0.003990,0.032225,0.030783,0.026614,0.333664,0.037865,0.028678,0.242838,0.006961,0.061219,1.130263,0.388714,0.465332,0.330743,0.227436,0.265558,0.250191,0.214391,0.211993,0.224054,0.179105,0.160154,0.194008,0.012635,0.008847,0.028322,0.030300,0.023398,0.006703,0.060543,0.001163,0.004542,0.015795,0.029674,0.004413,0.015639,neutral
0.082478,0.031064,3.047815,0.158340,0.177636,0.678854,0.015617,0.126797,-24.313734,2.455119,-0.029858,0.351816,-0.203786,0.236398,-0.155286,0.040978,-0.085363,-0.067076,-0.254867,-0.144863,-0.038339,0.020572,0.006472,0.044182,0.033494,0.034696,0.016027,0.041831,0.002621,0.008124,0.010774,0.022924,0.004754,0.027346,0.050869,0.029490,0.292989,0.055543,0.038122,0.514158,0.012246,0.107972,1.342550,0.606363,0.686309,0.421064,0.387808,0.274361,0.305227,0.204122,0.220328,0.207121,0.253858,0.219224,0.226377,0.026577,0.007452,0.034294,0.040233,0.032869,0.017045,0.044599,0.003972,0.009458,0.009870,0.017010,0.005780,0.013785,neutral
0.099051,0.029577,3.039398,0.181717,0.189981,0.837635,0.013393,0.154594,-24.113586,2.089167,-0.296730,0.116564,-0.259281,0.108420,-0.012303,0.098030,-0.077202,0.047499,-0.090944,-0.182498,-0.098038,0.022485,0.006510,0.036291,0.021521,0.012136,0.010717,0.044546,0.005474,0.010558,0.014332,0.030775,0.012446,0.026224,0.035892,0.030557,0.318859,0.048157,0.044912,0.336728,0.008390,0.082353,1.405984,0.512028,0.832872,0.431453,0.509660,0.289111,0.338460,0.256379,0.261678,0.194991,0.250371,0.239089,0.292340,0.025376,0.010654,0.032171,0.019049,0.009729,0.014755,0.049193,0.010579,0.015271,0.014879,0.031904,0.018923,0.011210,neutral
0.092956,0.016614,2.989280,0.173680,0.181461,0.855572,0.010747,0.152736,-24.556466,2.082063,-0.128070,0.078021,-0.330012,0.016768,-0.008332,0.247123,0.097312,0.171610,0.011956,-0.016098,-0.080673,0.013321,0.005544,0.033743,0.016393,0.026333,0.009958,0.044335,0.002775,0.004929,0.014878,0.037646,0.020347,0.023031,0.043784,0.017589,0.296545,0.044005,0.026541,0.450742,0.005325,0.100893,1.541188,0.524463,0.554378,0.395656,0.349285,0.257100,0.294738,0.153770,0.217827,0.197087,0.159867,0.204398,0.103434,0.010461,0.006990,0.025936,0.012677,0.020967,0.008440,0.046886,0.003448,0.004012,0.011413,0.029707,0.016561,0.009933,neutral
0.086008,0.016406,2.979042,0.150646,0.169232,0.743215,0.009662,0.126750,-24.350585,2.398147,-0.386337,0.248423,-0.241949,0.239333,0.006512,0.159915,-0.030470,0.053481,-0.049744,-0.000507,-0.081405,0.020396,0.007698,0.039426,0.023643,0.021459,0.013445,0.040128,0.004543,0.008997,0.014496,0.027940,0.006829,0.020650,0.024360,0.014542,0.309619,0.027919,0.029664,0.323174,0.004797,0.051688,1.385887,0.486075,0.528338,0.383637,0.345744,0.304456,0.276397,0.227252,0.251052,0.214054,0.170468,0.215305,0.151769,0.020407,0.010370,0.024038,0.018098,0.015520,0.016609,0.034288,0.008823,0.009400,0.011099,0.019412,0.006773,0.008404,neutral
0.069208,0.017094,3.008056,0.140173,0.171421,0.486455,0.013776,0.094737,-25.918866,2.706052,-0.108186,0.184831,-0.282464,0.134074,-0.026809,0.208622,-0.007155,0.104276,-0.018764,-0.042886,-0.002147,0.017116,0.007063,0.053041,0.016215,0.022181,0.013226,0.066880,0.001931,0.010243,0.014780,0.032098,0.010418,0.029824,0.032321,0.024764,0.305690,0.035044,0.027214,0.320391,0.009453,0.064310,1.804346,0.516305,0.471569,0.389529,0.410241,0.319786,0.222190,0.213013,0.192413,0.188611,0.164027,0.187328,0.182405,0.015857,0.010007,0.040534,0.014516,0.014837,0.015697,0.068627,0.002428,0.014547,0.012172,0.024838,0.018660,0.014883,neutral
0.070437,0.016822,3.011553,0.135792,0.149590,0.643277,0.011247,0.122077,-24.843063,2.550096,-0.637270,0.242484,-0.242126,0.508124,0.071739,0.165725,-0.084054,-0.012411,-0.058798,0.104814,0.049704,0.022289,0.006184,0.045114,0.014631,0.036754,0.014185,0.029989,0.004274,0.007249,0.009537,0.024631,0.004148,0.021777,0.019706,0.017671,0.224320,0.031708,0.038877,0.246465,0.005047,0.050141,1.745959,0.485986,0.437733,0.430783,0.435727,0.295416,0.279851,0.275932,0.291234,0.202246,0.221899,0.198326,0.188941,0.019664,0.007317,0.028591,0.013703,0.027223,0.019057,0.027881,0.005582,0.005214,0.006761,0.025330,0.003735,0.007831,neutral
0.094822,0.009145,3.004182,0.168215,0.173652,0.985976,0.010263,0.168306,-26.047436,2.154574,-0.728248,0.276305,-0.035460,0.123998,-0.098957,0.208769,-0.035522,-0.093717,0.074118,0.055532,-0.027007,0.015755,0.006393,0.033988,0.017311,0.020378,0.018218,0.029407,0.005524,0.006091,0.015717,0.029904,0.007601,0.019558,0.046880,0.014027,0.365135,0.048008,0.032623,0.392956,0.004806,0.099528,1.889493,0.610583,0.636461,0.404791,0.410740,0.389195,0.268593,0.233238,0.241769,0.251714,0.234214,0.164976,0.253932,0.015125,0.007186,0.025330,0.015073,0.017150,0.023359,0.021015,0.008912,0.005014,0.015247,0.025537,0.006109,0.007980,neutral
0.102044,0.010204,2.914516,0.173465,0.174474,0.947771,0.011364,0.178740,-26.612546,1.883085,-0.686076,0.117892,-0.260732,0.273931,0.093649,0.178671,-0.158088,0.100786,0.010586,0.050218,0.011670,0.012773,0.007478,0.018978,0.011290,0.017261,0.013525,0.043153,0.008112,0.009466,0.014577,0.032111,0.006483,0.019995,0.037056,0.015466,0.460504,0.039578,0.033416,0.360612,0.006636,0.096683,2.457666,0.479668,0.816222,0.408286,0.454467,0.272723,0.325251,0.244037,0.340102,0.254025,0.239859,0.275880,0.251540,0.016656,0.013266,0.012809,0.010182,0.015607,0.011924,0.036482,0.012663,0.010054,0.013353,0.030041,0.009632,0.008905,neutral
